episode_id,episode_index,top_video_path,wrist_video_path,frame_index,timestamp_sec,top_point_x,top_point_y,wrist_point_x,wrist_point_y,shape_word,prompt,top_raw_frame_path,top_marked_frame_path,top_marked_video_path,wrist_raw_frame_path,wrist_marked_frame_path,wrist_marked_video_path,saved_at
episode_000044,44,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000044.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000044.mp4,6,0.6,78,73,42,67,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000044_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000044_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000044_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000044_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000044_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000044_frame_000006_red_point_from_here.mp4,2026-06-22T01:42:08.811618+00:00
episode_000045,45,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000045.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000045.mp4,7,0.7,46,62,96,96,U-shaped,"Observe the shapes shown, wait, then touch the object which is U-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000045_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000045_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000045_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000045_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000045_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000045_frame_000007_red_point_from_here.mp4,2026-06-22T01:42:25.683175+00:00
episode_000046,46,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000046.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000046.mp4,4,0.4,71,79,60,55,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000046_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000046_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000046_frame_000004_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000046_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000046_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000046_frame_000004_red_point_from_here.mp4,2026-06-22T01:42:36.561233+00:00
episode_000047,47,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000047.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000047.mp4,7,0.7,78,74,43,64,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000047_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000047_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000047_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000047_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000047_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000047_frame_000007_red_point_from_here.mp4,2026-06-22T01:42:45.705011+00:00
episode_000048,48,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000048.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000048.mp4,9,0.9,81,62,92,96,ball-shaped,"Observe the shapes shown, wait, then touch the object which is ball-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000048_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000048_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000048_frame_000009_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000048_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000048_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000048_frame_000009_red_point_from_here.mp4,2026-06-22T01:43:27.990779+00:00
episode_000049,49,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000049.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000049.mp4,10,1.0,77,76,46,61,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000049_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000049_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000049_frame_000010_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000049_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000049_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000049_frame_000010_red_point_from_here.mp4,2026-06-22T01:48:15.341182+00:00
episode_000050,50,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000050.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000050.mp4,8,0.8,77,73,52,68,square,"Observe the shapes shown, wait, then touch the object which is square.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000050_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000050_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000050_frame_000008_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000050_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000050_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000050_frame_000008_red_point_from_here.mp4,2026-06-22T01:48:30.305519+00:00
episode_000051,51,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000051.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000051.mp4,7,0.7,81,75,40,82,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000051_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000051_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000051_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000051_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000051_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000051_frame_000007_red_point_from_here.mp4,2026-06-22T01:48:41.395154+00:00
episode_000052,52,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000052.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000052.mp4,3,0.3,48,74,101,64,plus-shaped,"Observe the shapes shown, wait, then touch the object which is plus-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000052_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000052_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000052_frame_000003_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000052_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000052_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000052_frame_000003_red_point_from_here.mp4,2026-06-22T01:48:54.685507+00:00
episode_000053,53,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000053.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000053.mp4,9,0.9,72,80,51,53,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000053_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000053_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000053_frame_000009_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000053_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000053_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000053_frame_000009_red_point_from_here.mp4,2026-06-22T01:49:27.031664+00:00
episode_000054,54,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000054.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000054.mp4,3,0.3,48,61,102,89,ball-shaped,"Observe the shapes shown, wait, then touch the object which is ball-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000054_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000054_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000054_frame_000003_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000054_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000054_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000054_frame_000003_red_point_from_here.mp4,2026-06-22T01:49:52.306672+00:00
episode_000055,55,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000055.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000055.mp4,6,0.6,64,81,65,47,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000055_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000055_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000055_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000055_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000055_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000055_frame_000006_red_point_from_here.mp4,2026-06-22T01:50:28.749886+00:00
episode_000056,56,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000056.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000056.mp4,6,0.6,76,75,51,65,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000056_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000056_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000056_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000056_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000056_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000056_frame_000006_red_point_from_here.mp4,2026-06-22T01:50:44.159079+00:00
episode_000057,57,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000057.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000057.mp4,8,0.8,81,69,45,83,plus-shaped,"Observe the shapes shown, wait, then touch the object which is plus-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000057_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000057_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000057_frame_000008_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000057_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000057_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000057_frame_000008_red_point_from_here.mp4,2026-06-22T01:51:01.201846+00:00
episode_000058,58,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000058.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000058.mp4,3,0.3,64,82,62,52,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000058_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000058_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000058_frame_000003_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000058_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000058_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000058_frame_000003_red_point_from_here.mp4,2026-06-22T02:03:58.274109+00:00
episode_000059,59,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000059.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000059.mp4,10,1.0,82,68,29,80,U-shaped,"Observe the shapes shown, wait, then touch the object which is U-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000059_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000059_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000059_frame_000010_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000059_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000059_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000059_frame_000010_red_point_from_here.mp4,2026-06-22T02:04:06.572305+00:00
episode_000060,60,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000060.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000060.mp4,6,0.6,77,75,49,64,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000060_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000060_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000060_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000060_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000060_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000060_frame_000006_red_point_from_here.mp4,2026-06-22T02:04:14.830976+00:00
episode_000061,61,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000061.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000061.mp4,6,0.6,82,68,34,72,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000061_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000061_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000061_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000061_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000061_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000061_frame_000006_red_point_from_here.mp4,2026-06-22T02:04:23.799275+00:00
episode_000062,62,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000062.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000062.mp4,4,0.4,81,64,33,102,plus-shaped,"Observe the shapes shown, wait, then touch the object which is plus-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000062_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000062_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000062_frame_000004_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000062_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000062_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000062_frame_000004_red_point_from_here.mp4,2026-06-22T02:04:35.494165+00:00
episode_000063,63,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000063.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000063.mp4,3,0.3,80,68,36,79,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000063_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000063_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000063_frame_000003_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000063_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000063_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000063_frame_000003_red_point_from_here.mp4,2026-06-22T02:04:54.506048+00:00
episode_000064,64,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000064.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000064.mp4,11,1.1,79,74,50,69,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000064_frame_000011.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000064_frame_000011_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000064_frame_000011_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000064_frame_000011.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000064_frame_000011_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000064_frame_000011_red_point_from_here.mp4,2026-06-22T02:05:03.111905+00:00
episode_000065,65,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000065.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000065.mp4,7,0.7,49,62,103,92,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000065_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000065_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000065_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000065_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000065_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000065_frame_000007_red_point_from_here.mp4,2026-06-22T02:05:16.577316+00:00
episode_000066,66,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000066.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000066.mp4,9,0.9,47,62,101,91,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000066_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000066_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000066_frame_000009_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000066_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000066_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000066_frame_000009_red_point_from_here.mp4,2026-06-22T02:05:28.104229+00:00
episode_000067,67,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000067.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000067.mp4,4,0.4,72,82,49,50,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000067_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000067_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000067_frame_000004_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000067_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000067_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000067_frame_000004_red_point_from_here.mp4,2026-06-22T02:05:38.803245+00:00
episode_000068,68,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000068.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000068.mp4,9,0.9,65,81,69,54,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000068_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000068_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000068_frame_000009_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000068_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000068_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000068_frame_000009_red_point_from_here.mp4,2026-06-22T02:05:48.950119+00:00
episode_000069,69,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000069.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000069.mp4,5,0.5,84,61,33,93,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000069_frame_000005.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000069_frame_000005_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000069_frame_000005_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000069_frame_000005.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000069_frame_000005_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000069_frame_000005_red_point_from_here.mp4,2026-06-22T02:06:00.329390+00:00
episode_000070,70,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000070.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000070.mp4,4,0.4,48,69,96,70,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000070_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000070_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000070_frame_000004_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000070_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000070_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000070_frame_000004_red_point_from_here.mp4,2026-06-22T02:06:15.774207+00:00
